"","Number.of.Authors","Time.Delta..months.","Reference.Diversity","Avg.sentence.length","Word.count","Flesch.Reading.Ease","Hedges","Evidential","Absolutes","Achievement","Reward","Empathy","Endophoric","Negate","Negative.emotions","First.Person","Third.Person","Sensory","Confidence.Interval","Sample.size","Rank","Special","p_value","intext","Empathics","cert_uncert","deception_avg","citationNumCrossRef","pval_x_numbauth"
"12",1.64714231516153,1.63803333618742,-1.71529463311129,1.50702273544744,-0.041420005855019,-1.19863557419084,1.36951472124585,-1.50800266256939,1.51760253861569,-0.427104656289879,-0.247391286485674,0.253834582329693,-1.59146369585578,-0.638383706076586,0.422931588853661,0.376478951165078,3.95980863773758,0.23064883986896,-0.601199018260227,-0.808888137545565,-0.00531753228686813,-0.426990077820876,1.23229300850767,0.342184863295629,0.865061228644689,-0.135828860068093,1.73772973030308,17,2.0297619589907
"13",-0.731587885435383,1.48186966421893,-0.261477840413307,-0.414671957839767,-0.668241742970867,-0.131158020391424,0.389614642488698,-1.34204698150717,-0.601282316455538,0.445674748194819,0.0574677752252182,-1.04147133899198,-1.34944857067051,0.381494706626908,-0.841387200385274,-1.83302979403937,-0.383551705353161,-0.312033761848645,-0.601199018260227,0.256676595279982,-0.00531753228686813,-0.426990077820876,-0.655186089922812,-0.315597495130616,-1.13699475510707,0.913900790755295,-1.13865398307102,13,0.479326206093306
"14",-0.731587885435383,1.48186966421893,-0.72057788021267,-0.391794640062538,-0.349427238748151,-0.143672411409002,0.749215800615116,0.532794771635286,2.39761431406606,-0.415316104329896,-0.156289773893732,-0.872518392732633,0.300506994392036,-0.782811279649696,-0.60077827729373,1.17792144411981,0.532554217319338,1.92422687123559,-0.601199018260227,-0.527187116223869,-0.892281917736456,-0.426990077820876,1.23229300850767,-0.873936800120307,-1.02823115035597,-0.194775643382157,0.0845435724386441,18,-0.901530636330933
"15",0.457777214863075,1.63803333618742,-0.491027860312989,-0.00288023784965041,1.2635580071922,0.698546104074011,2.42556829661714,0.599257840168254,-0.093665273398622,0.0566561020550681,3.35876668351402,1.88704639617007,-0.993319389964053,-0.676960697165826,0.00553675873500794,-1.00244465097697,0.531274831254829,1.36290530923416,-0.601199018260227,-1.22531573428199,-0.596627122586593,-0.426990077820876,0.28855345929243,-0.116271316709623,1.0487412115377,0.792870736316469,0.166712309279097,41,0.132093198933994
"16",0.457777214863075,1.48186966421893,-0.184961167113413,0.157260986590949,0.268517096918396,-1.50774103232503,0.880654949700483,0.431087761232494,-0.33560867819277,-0.282227657865663,-0.206437634834018,0.929646367367089,0.371751710311835,0.103467941642719,0.625646246563085,0.457768118307629,-0.775448645538165,0.716623099029662,-0.601199018260227,0.795582896938879,0.290337262862995,-0.426990077820876,-0.655186089922812,1.13663916060706,0.974794909386768,-0.509190302587101,0.46773785604608,7,-0.299929263461893
"17",-0.731587885435383,1.55995150020317,-0.491027860312989,-1.3983966222606,-0.101631946119842,-0.64424805211213,-0.116428993907366,-0.818930239606751,-0.446014170050869,-0.650668339709934,-0.953996125410099,0.648058123601507,-0.628525208346138,0.131660515438311,-0.680603825895866,-0.720473198775236,-1.28116388318305,-0.580461222573634,-0.601199018260227,-0.980358324437033,2.6555756240619,-0.426990077820876,1.23229300850767,-0.420038283795927,0.37624755988452,-0.89978122637996,-1.21174211256517,9,-0.901530636330933
"18",-0.731587885435383,1.55995150020317,-0.261477840413307,0.248770257699863,-0.151036615055081,-1.5590500354971,-0.727928814332719,0.480473839713519,-0.616967923662794,-0.346673298189745,-0.79501677870638,-0.365659553954586,-0.26685281434074,-0.803803193991619,-0.644789519729979,-0.939557991768355,-0.490069750858362,-0.544917423770268,-0.601199018260227,-0.796640267053318,2.35992082891203,-0.426990077820876,0.28855345929243,0.891852512875967,-0.313535709657378,-0.64474251759812,-1.06033033572453,8,-0.211102215118814
"19",-0.731587885435383,1.55995150020317,0.809755585785208,-1.67292443558734,-0.0313846824775485,1.62586247847655,-0.926999869684752,0.207418053215946,0.897576614082451,-0.340253943875803,-1.05709699666657,-0.140388958942121,0.470552858432107,-0.837866657240122,-0.847374995021432,-0.119945583350294,-1.17302374544371,-0.648401604798303,-0.601199018260227,0.060710667404019,0.290337262862995,-0.426990077820876,0.28855345929243,-0.30375982852927,-0.597165866698232,-0.30578980331553,-1.35733316714309,12,-0.211102215118814
"20",0.457777214863075,1.55995150020317,-1.86832797971108,-1.26113271559723,-0.291145168363611,0.338131642767759,-0.500508587419725,-0.778788593734659,-0.596815834511232,-0.1962777503515,-0.207877382358158,-0.7598830952264,-0.565173992062609,-1.39584791192862,-0.259930725637647,-0.50930968593685,-1.08268040106326,-0.49914926453434,-0.601199018260227,-0.367964799824649,-1.18793671288632,-0.426990077820876,-1.59892563913805,-0.761341441967288,-1.05457139766043,0.593897950718082,-0.940568213277797,17,-0.731951725857781
"21",-0.731587885435383,1.48186966421893,-1.10316124671214,0.13438366881372,-0.417744632510162,-0.436509161220332,0.0378684779430985,-0.420720574790429,-0.862870810533941,2.63825306483047,1.15253386098879,1.09859931362644,-0.284795877108805,-0.830066992839217,-0.63775588537472,-1.29832930176676,0.863571043283909,0.118011998608083,-0.601199018260227,1.22425836416755,-0.300972327436731,-0.426990077820876,-0.655186089922812,0.380846078591407,2.06189881968119,1.57327112894953,-0.53767318574789,15,0.479326206093306
"22",0.457777214863075,1.55995150020317,-0.491027860312989,-0.483303911171452,-0.397673985755221,-0.0936148473386891,0.0597291437267332,0.0557728046361732,-0.580466825130185,0.221259116543495,-0.589733061195851,-0.365659553954586,0.0028354037474471,0.845376954939483,0.748775541557851,-0.467663036874196,-0.938844989388362,0.911332587004677,-0.601199018260227,-0.245486094902173,4.42950439496107,-0.426990077820876,-1.59892563913805,-0.593192372305028,-0.3223870704661,0.269812053795834,0.496799116079265,37,-0.731951725857781
"23",0.457777214863075,1.55995150020317,-0.108444493813519,-0.140144144513023,0.0280553098351612,0.774883889281238,0.472850706894664,-0.823472148232682,-0.526487669659355,1.33772688400883,1.87313131233217,1.54914050365137,-0.655046819230937,-0.58247171401105,1.87142347283242,-1.15217072586306,0.406855891763081,0.164988526187799,-0.601199018260227,0.305668077248972,2.95123041921176,-0.426990077820876,-0.655186089922812,-0.716659359342065,1.86443663193614,1.49997973755607,1.48732384892365,13,-0.299929263461893
"24",0.457777214863075,1.55995150020317,-1.10316124671214,-0.231653415621937,0.814284299062367,-1.29249350682268,1.2321200936189,0.395276925772405,-0.8101979287276,-0.515281746947021,-0.801847350976072,0.31015223108281,-0.403786242407426,-0.402609969910987,0.108970742215493,-0.642471306738062,-0.188588633488576,4.44245256570763,-0.601199018260227,-0.184246742440934,2.06426603376217,-0.426990077820876,-0.655186089922812,-1.65732143884222,-0.216905903619307,-1.29842062884765,0.614741692761997,0,-0.299929263461893
"25",-1.92095298573384,1.55995150020317,-1.17967792001203,0.294524893254321,1.40250863857256,0.533356142641978,0.211057025984603,-1.38137824296514,-0.482473896736986,-0.731605339762803,-0.642553657003121,0.535422826095275,-1.45146725421015,-0.222137150465286,-0.591084590160917,-1.95389388042615,0.741735807152973,-0.0387588995852789,-0.601199018260227,2.17959226256287,0.88164685316272,-0.426990077820876,0.28855345929243,0.707489101421724,-0.159567423179512,-0.870687989861868,-0.591960344400328,11,-0.554297629171621
"26",-0.731587885435383,1.55995150020317,-1.10316124671214,-0.163021462290251,0.454942527353713,-0.2713191997883,0.957747185721463,0.578355506956368,-0.380638108406799,-0.786128108481692,-0.350632904133483,0.0848816360703444,0.575147901040912,1.67561852742044,-0.751973779349776,-0.853245505108069,0.271444848491024,-0.114375589677516,-0.601199018260227,0.648608451031907,-0.892281917736456,-0.426990077820876,-0.655186089922812,-1.40178169724985,-0.234769526065692,-1.11069716877347,-0.477919190120788,14,0.479326206093306
"27",-0.731587885435383,1.63803333618742,0.962788932384996,-0.460426593394224,-0.0182615672916256,0.952588241730848,-0.430396191314029,0.0517434555232621,-0.318638909450954,0.477007157923824,0.658329189688505,0.253834582329693,0.0200655910921737,0.0114480386463136,0.023554271015702,0.469356863210183,0.87078529972507,0.426998105632324,-0.601199018260227,-1.21306786378974,0.585992058012857,-0.426990077820876,1.23229300850767,-0.529395257626584,0.195972270889292,1.04567024986618,0.468254454640715,9,-0.901530636330933
"28",2.83650741545999,1.55995150020317,-0.797094553512564,0.0886290332592638,2.44386642597315,0.64723710090194,2.07085790648894,-0.884065051971477,-0.194268728792815,0.0884208588518286,0.717168410206287,0.535422826095275,-0.944635476393902,0.22475558207801,1.94594089173402,-0.206356485094863,0.646694396640117,0.528086226011373,-0.601199018260227,1.02829243629158,0.585992058012857,-0.426990077820876,1.23229300850767,-0.641749016678092,-0.5883289272563,0.447373485809533,1.95086224975511,29,3.49540825665151
"29",1.64714231516153,1.71611517217166,-1.02664457341225,-0.666322453389281,-0.23749478569175,0.00775171990369409,-0.0813206382528302,0.000896907193670042,-0.615609862432729,-0.0605294399853551,-0.352815602181006,-0.703565446473284,0.153080706840259,0.0546209153872543,-0.651161675502351,0.221290541165663,0.178104046612622,-0.509475335154981,-0.601199018260227,-1.27430721625098,-1.18793671288632,-0.426990077820876,-0.655186089922812,-0.223246125819562,-0.904507734561769,0.164885532555822,-0.531094764210961,46,-1.07918473301709
"30",1.64714231516153,1.55995150020317,0.27413887268595,-0.391794640062538,0.739019373731338,-0.143672411409002,-0.951919181905492,-0.669236950232993,-0.575626013194057,-0.493548472320323,-0.727975712172366,0.479105177342158,-0.727698275166067,-0.596988317284152,-0.282678328135452,-0.106529937321475,-1.6458566472444,-0.574548931247256,-0.601199018260227,-0.674161562130841,1.17730164831258,-0.426990077820876,1.23229300850767,-0.738399393604401,-0.0524793788287188,0.0520637766122776,-0.99748518148025,24,2.0297619589907
"31",-0.731587885435383,1.55995150020317,-0.184961167113413,-1.16962344448831,0.130724387466205,1.34679155878456,-1.04166797983589,-0.343258496095902,-0.718646256906995,-0.736874271090543,-0.411602162254542,0.141199284823461,0.759540377372546,-0.409502819108617,-0.37511541436599,-0.816050426383623,-0.452464168432961,-0.443881003262682,-0.601199018260227,-0.196494612933182,4.72515919011093,-0.426990077820876,1.23229300850767,-1.45990526659403,-0.259470216774318,0.123426160049549,-0.731351713444165,52,-0.901530636330933
"32",-0.731587885435383,1.71611517217166,-0.491027860312989,-0.84934099560711,0.0581612799675726,-0.94834775383928,0.344350382512631,-0.579341475729165,0.0740735294731133,-0.689741420868835,-0.689644087381462,-0.253024256448353,-0.775895071928887,0.611501778717927,-0.610207606989192,-1.17373328382908,-0.0788919894343756,-0.446580420314154,-0.601199018260227,-0.735400914592079,-0.892281917736456,-0.426990077820876,-0.655186089922812,0.25593482201257,-0.559096465984512,-1.03144933851715,-0.725195719064824,15,0.479326206093306
"33",-0.731587885435383,1.55995150020317,-1.6387779598114,0.363156846586006,-0.0244371509085305,0.495812969589244,0.948754466552528,-0.175196171150363,0.878152350415043,-0.406296704097597,0.134362602025993,-0.30934190520147,-0.30347800000475,1.17906545347227,-0.713686672305784,0.422367997132647,0.678988648690271,0.346828543083535,-0.601199018260227,-1.26205934575873,4.13384959981121,-0.426990077820876,0.28855345929243,0.418898934873877,-0.289395016699029,-0.136077640229236,-0.0885367604927499,14,-0.211102215118814
"34",-0.731587885435383,1.71611517217166,-1.17967792001203,0.98084442657118,0.584243809332659,-0.905798824379514,-0.241749548197396,0.767637746597339,-0.233541969707639,0.603221678902713,0.730602952007527,0.817011069860856,1.00312056215631,3.31287614636445,-0.652615608855117,1.41617743461795,1.90174113995453,-0.589877093945272,-0.601199018260227,1.01604456579934,-0.596627122586593,-0.426990077820876,-0.655186089922812,0.40993803192599,0.865061228644689,0.841876778564635,0.666340385671447,18,0.479326206093306
"35",-1.92095298573384,1.63803333618742,1.11582227898478,-1.0781141733794,-0.317777372711514,0.236765075525375,-0.977424830884367,-1.09140658986322,-0.814509912469026,-0.499475729036695,-0.868535793209429,-0.365659553954586,-1.26374093329998,0.356323136376887,2.32307281130921,-2.26780983882497,0.264705270269054,-0.635472857625162,-0.601199018260227,1.04054030678383,0.290337262862995,-0.426990077820876,1.23229300850767,0.476694830429433,-0.526414656166298,-0.234239825812111,1.62988907024345,17,-2.36717693399175
"36",-0.731587885435383,1.40378782823469,-0.873611226812458,1.20961760434347,0.408625650226926,-1.03344561275881,-0.370650689752856,-1.6994116689479,-0.272767606694082,0.638952710954522,0.731051132673284,0.366469879835926,-1.59146369585578,-1.1197580837472,-0.494202300404479,-1.08780991296274,0.746481427321106,-0.0974270212085664,-0.601199018260227,-0.661913691638593,-0.892281917736456,-0.426990077820876,-1.59892563913805,0.203155361266129,0.522891660512571,1.42460221821967,-0.497062396793251,31,1.16975462730543
"37",-0.731587885435383,1.16954232028196,-0.797094553512564,-0.0715121911813373,-1.78447848172643,-0.32262820296037,-0.848139327020122,-0.53243417844666,-0.565694540963806,-0.56068155914375,-0.452557861991336,-1.21042428525133,-1.17211951581126,-0.0229974178502217,-0.960937419158851,-0.669791296895498,1.1182318794596,-0.0925064690724197,-0.601199018260227,-0.429204152285888,0.290337262862995,2.33355042530013,0.28855345929243,-0.0413854945956054,-0.593495686204204,-0.0778675007489788,-0.551678857407157,23,-0.211102215118814
"38",0.457777214863075,1.2476241562662,-1.02664457341225,-0.117266826735794,-0.869720158472389,-1.35506546191057,0.500408539546159,-1.6994116689479,0.0339055551999241,-0.182816529310508,-0.323742064188007,-0.872518392732633,-1.59146369585578,0.21292146343737,-0.220324874743914,-1.70821868982707,-1.50924126459694,-0.638240433263235,-0.601199018260227,0.550625487093926,-1.18793671288632,-0.426990077820876,1.23229300850767,-0.53257013751199,-0.690254990137669,0.450442154020913,-1.0589831906334,13,0.564115661329882
"39",-0.731587885435383,1.2476241562662,-0.184961167113413,0.591930024358293,0.411327468059322,-1.74926877896428,0.368577826591711,0.0730990058216911,0.137237553459664,-0.507199124151968,-0.389871862215079,0.141199284823461,-0.624546123687007,-0.320983112258929,-0.140384975493643,-0.172558832696491,0.216889826558193,-0.116651740401652,-0.601199018260227,-0.772144526068822,0.585992058012857,-0.426990077820876,1.23229300850767,0.137329518308708,0.0596296153466825,-0.573976406440894,-0.132937159866362,5,-0.901530636330933
"40",0.457777214863075,1.40378782823469,-0.184961167113413,0.340279528808779,-0.058788834777564,1.56704484069394,-0.49905221448058,-1.43500015781107,-0.000924820136874727,1.55313327184299,1.05097395697809,-0.365659553954586,-1.3798411677868,-0.354015383067695,-0.84228459596382,-1.82948219159406,-0.620235108449162,-0.547943620278556,-0.601199018260227,-1.16407638182075,-1.18793671288632,-0.426990077820876,0.28855345929243,1.19899458510534,-0.348447123451778,1.57331901644483,-1.35618181148918,29,0.132093198933994
"41",-0.731587885435383,1.32570599225045,-1.33271126661182,2.30772885765044,0.740563269635565,-2.70161393540199,1.95054638204508,3.1867382393326,-0.641399445191672,0.530825179340702,-0.342993460967155,-0.140388958942121,1.86526662464758,-0.296806301284003,-0.677168908349956,1.98526546815902,0.87996278005022,-0.577572262039154,-0.601199018260227,0.428146782171449,-1.18793671288632,-0.426990077820876,-0.655186089922812,1.2659993175706,-0.0903473057501878,-0.676158045217173,-0.0858701847832425,12,0.479326206093306
"42",-0.731587885435383,1.2476241562662,0.503688892585632,0.0886290332592638,0.679965355394685,-0.411480379185175,0.185216163489603,-1.43915050200158,-0.466356002181129,1.31045190863322,0.262149365847055,0.422787528589042,-1.26413388625268,-0.27815189137709,-0.862728590740164,-0.383925650109037,0.76720852087559,-0.501814987591817,-0.601199018260227,-0.882375360499051,-0.892281917736456,-0.426990077820876,1.23229300850767,-0.363227983048671,0.0650244686235487,1.38706892138434,-0.645862190304859,25,-0.901530636330933
"43",0.457777214863075,1.2476241562662,1.03930560568489,-0.277408051176395,0.0164760905534645,0.851221674488465,-0.500181055848683,1.26302312014879,-0.522810526982137,-0.546220042987499,-0.934861717593247,-0.478294851460819,1.53607187288631,-0.388885557308802,-0.868733828724163,0.606231388005217,-0.682474445681973,-0.444305358722657,-0.601199018260227,-1.24981147526648,-0.00531753228686813,-0.426990077820876,-1.59892563913805,-1.07995131139503,-0.671429435188271,-1.06995657830854,-0.996992890339923,39,-0.731951725857781
"44",1.64714231516153,1.2476241562662,-0.491027860312989,-0.231653415621937,0.221042297863439,0.824941453351551,0.231902940457836,0.843916663837418,-0.644716215677731,0.80448574508064,1.05213728987264,1.54914050365137,0.788397073963815,-0.64127826552912,-0.179295190356941,1.45964110153502,-0.24541671186812,-0.0995289106053062,-0.601199018260227,1.01604456579934,-0.300972327436731,-0.426990077820876,1.23229300850767,-0.226781706344367,1.57711263589376,0.930028827065899,-0.102759234335003,20,2.0297619589907
"45",-0.731587885435383,1.2476241562662,0.427172219285738,1.32400419322961,0.0392485551408013,-1.09726900694846,-0.26616264318896,1.48493816444004,-0.30040385093453,0.030434991372303,-0.501129934510152,1.6617758011576,1.42866156042446,-0.1564464820129,1.22005054950772,1.72575596032666,0.624777841009267,0.41911912235647,-0.601199018260227,1.68967744287296,-0.596627122586593,-0.426990077820876,0.28855345929243,0.491857772179062,2.80920650212264,-0.17202988637213,1.57175748390041,39,-0.211102215118814
"46",1.64714231516153,1.2476241562662,-0.72057788021267,1.04947637990287,0.429854218910037,0.114124043553109,-0.0394696182672918,1.36561826435993,0.377766658652505,-0.0502315798316578,-0.0129695161817689,0.479105177342158,1.0816285340817,-0.261980180712977,-0.126109993484666,1.95422778615914,-0.338675500267801,-0.509475335154981,-0.601199018260227,-1.02934980640602,1.17730164831258,-0.426990077820876,1.23229300850767,0.225772600830737,0.595261476406934,0.0286486272208648,-0.0297250656464753,6,2.0297619589907
"47",-0.731587885435383,1.2476241562662,0.886272259085102,-1.16962344448831,-1.59071954574604,1.34679155878456,0.141884801670043,0.0642856041112283,0.0466411516240937,0.255700682234427,-0.485087103860863,-0.365659553954586,-0.147055964591318,0.154877929152328,-0.968482629743569,-0.524475984664863,-0.314639242273363,-0.298993924785719,-0.601199018260227,1.07728391826058,0.290337262862995,-0.426990077820876,-0.655186089922812,-1.57861746737509,0.952349383780434,0.499429779948562,-1.04006097335976,14,0.479326206093306
"48",0.457777214863075,1.2476241562662,0.503688892585632,-0.368917322285309,0.884145588728604,0.901279238558777,-0.386350187762815,0.801788712478974,-0.00724021786277777,0.118779574493744,0.254249391034283,2.11231699118253,1.99177856055029,1.59592028995982,0.750832005255511,-0.400457896331996,-0.483701960763089,-0.432568665981596,-0.601199018260227,-1.10283702935951,0.88164685316272,-0.426990077820876,-0.655186089922812,0.482902982758686,1.40557634313911,0.499235019423439,0.539574967950786,21,-0.299929263461893
"49",-0.731587885435383,1.16954232028196,1.72795566538394,-0.0257575556268794,-1.02449572287107,-0.347656984995527,0.498080403335043,-0.364619061553388,-0.477078623183069,-0.110134777927709,-0.54953162508781,-0.30934190520147,-0.343151053935168,-0.432860904767075,-0.623051896153134,0.182407793847928,-0.339153041817359,-0.518166815287097,-0.601199018260227,1.71417318385745,-0.00531753228686813,2.33355042530013,1.23229300850767,-1.31754341990771,0.541343567214114,0.0791662159213674,-0.757178993124146,41,-0.901530636330933
"50",0.457777214863075,1.16954232028196,-0.261477840413307,-1.21537808004277,0.446451099880469,0.313102860732602,4.11501294393934,0.133344855385629,-1.04186579898098,0.0668613412130963,-0.54952202385801,-0.816200743979516,0.111368421832995,-1.00988705118106,-0.870127870681384,0.108328583514331,-1.32873127085341,-0.287245573182698,-0.601199018260227,-0.919118971975794,0.88164685316272,2.33355042530013,0.28855345929243,-1.3316863903301,-1.34670349461918,-1.00731771161743,-1.35574088764131,20,0.132093198933994
"51",-0.731587885435383,0.857214976344993,0.350655545985844,-1.26113271559723,-0.773612638434307,0.338131642767759,0.644578087703239,-0.731994720453556,1.42581841266219,0.789532283305394,1.68571900257503,-0.534612500213935,-0.726953649803404,-0.963961231721421,-0.74574881383554,-0.584975680900267,0.0318144074395754,-0.25672686671968,-0.601199018260227,-0.331221188347906,-0.00531753228686813,2.33355042530013,-0.655186089922812,-0.269696338921317,-0.483390271383365,1.28294640838086,-0.881582045652592,22,0.479326206093306
"52",0.457777214863075,1.09146048429772,0.886272259085102,-1.03235953782494,-1.83195328078138,1.27045377357733,-0.699854095392044,-1.24340785963439,0.0260394515261723,-0.275838008713574,0.122922696376919,-0.253024256448353,-1.14539660237705,0.64312648225592,-0.458344455278155,-0.535633321331487,-0.178551605098969,-0.146777264691685,-0.601199018260227,-1.04159767689827,-1.18793671288632,2.33355042530013,-0.655186089922812,-0.620906501382408,2.01521103749215,0.965243359351342,-0.474791215174308,38,-0.299929263461893
"53",-0.731587885435383,1.09146048429772,-0.261477840413307,0.706316613244436,-1.16383232822749,0.304342787020297,0.320514545827069,-1.17453228426933,0.19165780621962,0.34346044096613,-0.210532678440989,-1.15410663649821,-0.372744672601389,0.346240206248327,-0.456260773678614,-1.90850873148257,-0.914700667439202,-0.260689403413371,-0.601199018260227,-0.551682857208364,0.585992058012857,2.33355042530013,1.23229300850767,0.0234803099179723,-0.901160035430142,0.748304639620634,-1.00468972095156,39,-0.901530636330933
"54",-0.731587885435383,0.935296812329235,-0.72057788021267,-2.06183883780023,0.798845340020105,-0.276324956195331,-0.485880498113039,-0.524856402534314,-0.980166310074586,-0.685159019933046,-0.891887452467849,0.0848816360703444,-0.852846106004634,-0.821308783823386,0.309797399841542,-0.537408352164814,-0.973633315620878,-0.41867943264275,-0.601199018260227,-0.429204152285888,0.88164685316272,-0.426990077820876,1.23229300850767,-0.526749524388745,-0.856896013578635,-0.977672835623302,-0.337729040246697,34,-0.901530636330933
"55",0.457777214863075,0.857214976344993,-2.09787799961076,2.8339071665267,-0.579081754501802,-0.877015725039085,0.72500901346855,-0.742366637055348,-0.821926524504278,2.76666224971091,3.30315997345805,0.197516933576577,-0.772965981472584,-0.382992155222399,0.201025010887723,2.22264625826924,2.46154855608426,0.351710043218601,1.65735945574441,1.30999345761328,0.290337262862995,2.33355042530013,1.23229300850767,1.58613303934905,1.96489198335507,1.64578424051415,1.38322590303526,18,0.564115661329882
